method,n_vehicles,seed,runtime_sec,n_cam_events,CBR_mean,AoI_mean,PDR_mean,energy_efficiency,ETSI_compliance,timestamp
ResNetMoEDQN,82,42,0.46,2005,0.0075,1934.94,93.51,0.2803,100.0,1785735407.3390183
ResNetMoEDQN,68,42,0.51,2005,0.0075,1934.94,96.35,0.2803,100.0,1785735407.348956
ResNetMoEDQN,86,42,0.47,2005,0.0075,1934.94,93.75,0.2803,100.0,1785735407.3614855
ResNetMoEDQN,88,42,0.48,2005,0.0075,1934.94,93.17,0.2803,100.0,1785735407.3877685
ResNetMoEDQN,75,42,0.44,2005,0.0075,1934.94,94.05,0.2803,100.0,1785735407.7359066
ResNetMoEDQN,57,42,0.47,2005,0.0075,1934.94,96.28,0.2803,100.0,1785735407.7416818
ResNetMoEDQN,61,42,0.42,2005,0.0075,1934.94,96.35,0.2803,100.0,1785735407.750342
ResNetMoEDQN,55,42,0.47,2005,0.0075,1934.94,96.75,0.2803,100.0,1785735407.752366
ResNetMoEDQN,71,42,0.43,2005,0.0075,1934.94,94.5,0.2803,100.0,1785735407.7543006
ResNetMoEDQN,53,42,0.48,2005,0.0075,1934.94,98.42,0.2803,100.0,1785735407.759478
ResNetMoEDQN,63,42,0.44,2005,0.0075,1934.94,96.62,0.2803,100.0,1785735407.776521
ResNetMoEDQN,81,42,0.44,2005,0.0075,1934.94,93.69,0.2803,100.0,1785735407.7774768
ResNetMoEDQN,51,42,0.5,2005,0.0075,1934.94,97.21,0.2803,100.0,1785735407.7882314
ResNetMoEDQN,79,42,0.46,2005,0.0075,1934.94,94.61,0.2803,100.0,1785735407.7911558
ResNetMoEDQN,77,42,0.47,2005,0.0075,1934.94,94.19,0.2803,100.0,1785735407.8039522
ResNetMoEDQN,73,42,0.49,2005,0.0075,1934.94,95.3,0.2803,100.0,1785735407.8142986
ResNetMoEDQN,59,42,0.51,2005,0.0075,1934.94,97.25,0.2803,100.0,1785735407.8146431
ResNetMoEDQN,67,42,0.51,2005,0.0075,1934.94,95.24,0.2803,100.0,1785735407.8163178
ResNetMoEDQN,83,42,0.48,2005,0.0075,1934.94,94.17,0.2803,100.0,1785735407.8238077
ResNetMoEDQN,87,42,0.46,2005,0.0075,1934.94,93.19,0.2803,100.0,1785735407.8255863
ResNetMoEDQN,65,42,0.52,2005,0.0075,1934.94,95.06,0.2803,100.0,1785735407.8256638
ResNetMoEDQN,69,42,0.49,2005,0.0075,1934.94,95.03,0.2803,100.0,1785735407.8432727
ResNetMoEDQN,85,42,0.51,2005,0.0075,1934.94,93.89,0.2803,100.0,1785735407.8454597
ResNetMoEDQN,89,42,0.48,2005,0.0075,1934.94,92.95,0.2803,100.0,1785735407.87056
ResNetMoEDQN,98,42,0.28,2005,0.0075,1934.94,91.64,0.2803,100.0,1785735408.0310805
ResNetMoEDQN,90,42,0.29,2005,0.0075,1934.94,93.34,0.2803,100.0,1785735408.0316298
ResNetMoEDQN,100,42,0.27,2005,0.0075,1934.94,90.8,0.2803,100.0,1785735408.0337012
ResNetMoEDQN,96,42,0.28,2005,0.0075,1934.94,91.96,0.2803,100.0,1785735408.0348513
ResNetMoEDQN,92,42,0.29,2005,0.0075,1934.94,92.4,0.2803,100.0,1785735408.0352845
ResNetMoEDQN,94,42,0.31,2005,0.0075,1934.94,92.48,0.2803,100.0,1785735408.060154
ResNetMoEDQN,97,42,0.25,2005,0.0075,1934.94,90.84,0.2803,100.0,1785735408.2904346
ResNetMoEDQN,99,42,0.26,2005,0.0075,1934.94,92.08,0.2803,100.0,1785735408.291592
ResNetMoEDQN,93,42,0.26,2005,0.0075,1934.94,92.72,0.2803,100.0,1785735408.2918086
ResNetMoEDQN,91,42,0.26,2005,0.0075,1934.94,91.74,0.2803,100.0,1785735408.2947052
ResNetMoEDQN,95,42,0.26,2005,0.0075,1934.94,92.5,0.2803,100.0,1785735408.3165233
