Time,VehicleID,X,Y,Z,State
546.0,V4,12121.0,3247.1,150.0,CRUISE
547.0,V1,3167.3,18985.4,145.8,CRUISE
547.0,V2,3200.6,19126.4,150.0,CRUISE
547.0,V4,12125.9,3226.0,150.0,CRUISE
548.0,V1,3166.3,18983.1,144.8,CRUISE
548.0,V2,3198.2,19109.6,150.0,CRUISE
548.0,V4,12131.4,3202.4,150.0,CRUISE
549.0,V1,3165.9,18983.3,143.7,CRUISE
549.0,V2,3195.1,19090.3,150.0,CRUISE
549.0,V4,12137.4,3176.3,150.0,CRUISE
550.0,V1,3166.2,18985.9,142.4,CRUISE
550.0,V2,3191.0,19068.8,150.0,CRUISE
550.0,V4,12144.0,3147.9,150.0,CRUISE
551.0,V1,3167.1,18991.0,141.1,CRUISE
551.0,V2,3185.9,19049.6,150.0,CRUISE
551.0,V4,12151.2,3117.0,150.0,CRUISE
552.0,V1,3168.7,18998.4,139.7,CRUISE
552.0,V2,3181.5,19032.8,149.6,DESCENT
552.0,V4,12157.8,3088.5,150.0,CRUISE
553.0,V1,3171.1,19008.2,138.2,CRUISE
553.0,V2,3177.6,19018.5,149.1,CRUISE
553.0,V4,12163.8,3062.5,150.0,CRUISE
554.0,V1,3174.1,19020.4,136.6,CRUISE
554.0,V2,3174.1,19006.5,148.4,CRUISE
554.0,V4,12169.2,3038.9,150.0,CRUISE
555.0,V1,3178.0,19034.9,134.8,CRUISE
555.0,V2,3171.3,18997.1,147.7,CRUISE
555.0,V4,12174.1,3017.7,150.0,CRUISE
556.0,V1,3183.2,19051.5,132.4,CRUISE
556.0,V2,3169.0,18990.0,146.8,CRUISE
556.0,V4,12178.4,2999.0,150.0,CRUISE
557.0,V1,3187.6,19065.8,129.9,DESCENT
557.0,V2,3167.3,18985.4,145.8,CRUISE
557.0,V4,12182.2,2982.7,150.0,CRUISE
558.0,V1,3191.3,19077.6,127.4,CRUISE
558.0,V2,3166.3,18983.1,144.8,CRUISE
558.0,V4,12185.4,2968.9,150.0,CRUISE
559.0,V1,3194.3,19087.0,124.8,CRUISE
559.0,V2,3165.9,18983.3,143.7,CRUISE
559.0,V4,12188.0,2957.4,150.0,CRUISE
560.0,V1,3196.6,19094.0,122.2,CRUISE
560.0,V2,3166.2,18985.9,142.4,CRUISE
560.0,V4,12190.1,2948.5,150.0,CRUISE
561.0,V1,3198.2,19098.7,119.7,CRUISE
561.0,V2,3167.1,18991.0,141.1,CRUISE
561.0,V4,12191.6,2941.9,150.0,CRUISE
562.0,V1,3199.0,19100.9,117.5,CRUISE
562.0,V2,3168.7,18998.4,139.7,CRUISE
562.0,V4,12192.6,2937.8,150.0,CRUISE
563.0,V1,3199.1,19100.8,115.5,CRUISE
563.0,V2,3171.1,19008.2,138.2,CRUISE
563.0,V4,12193.0,2936.1,150.0,CRUISE
564.0,V1,3198.4,19098.3,113.9,CRUISE
564.0,V2,3174.1,19020.4,136.6,CRUISE
564.0,V4,12192.8,2936.9,150.0,CRUISE
565.0,V1,3197.0,19093.5,112.7,CRUISE
565.0,V2,3178.0,19034.9,134.8,CRUISE
565.0,V4,12192.0,2940.1,150.0,CRUISE
566.0,V1,3194.9,19086.3,111.9,CRUISE
566.0,V2,3183.2,19051.5,132.4,CRUISE
566.0,V4,12190.7,2945.7,150.0,CRUISE
567.0,V1,3192.0,19076.8,111.6,CRUISE
567.0,V2,3187.6,19065.8,129.9,DESCENT
567.0,V4,12188.9,2953.8,150.0,CRUISE
568.0,V1,3188.3,19065.1,112.2,CRUISE
568.0,V2,3191.3,19077.6,127.4,CRUISE
568.0,V4,12186.4,2964.3,150.0,CRUISE
569.0,V1,3184.5,19053.4,115.2,CRUISE
569.0,V2,3194.3,19087.0,124.8,CRUISE
569.0,V4,12183.4,2977.2,150.0,CRUISE
570.0,V1,3181.4,19044.0,118.7,CLIMB
570.0,V2,3196.6,19094.0,122.2,CRUISE
570.0,V4,12179.9,2992.6,150.0,CRUISE
571.0,V1,3179.1,19037.1,122.0,CLIMB
571.0,V2,3198.2,19098.7,119.7,CRUISE
571.0,V4,12175.8,3010.4,150.0,CRUISE
572.0,V1,3177.6,19032.4,125.1,CRUISE
572.0,V2,3199.0,19100.9,117.5,CRUISE
572.0,V4,12171.1,3030.7,150.0,CRUISE
573.0,V1,3176.8,19030.1,127.5,CRUISE
573.0,V2,3199.1,19100.8,115.5,CRUISE
573.0,V4,12165.8,3053.3,150.0,CRUISE
574.0,V1,3176.8,19030.1,129.5,CRUISE
574.0,V2,3198.4,19098.3,113.9,CRUISE
574.0,V4,12160.0,3078.5,150.0,CRUISE
575.0,V1,3177.5,19032.5,131.0,CRUISE
575.0,V2,3197.0,19093.5,112.7,CRUISE
575.0,V4,12154.6,3102.2,150.0,CRUISE
576.0,V1,3179.0,19037.1,131.9,CRUISE
576.0,V2,3194.9,19086.3,111.9,CRUISE
576.0,V4,12149.6,3123.5,150.5,CLIMB
577.0,V1,3181.3,19044.1,132.1,CRUISE
577.0,V2,3192.0,19076.8,111.6,CRUISE
577.0,V4,12145.3,3142.4,151.3,CRUISE
578.0,V1,3182.8,19048.8,131.3,DESCENT
578.0,V2,3188.3,19065.1,112.2,CRUISE
578.0,V4,12141.5,3158.9,152.2,CRUISE
579.0,V1,3183.6,19051.4,129.4,DESCENT
579.0,V2,3184.5,19053.4,115.2,CRUISE
579.0,V4,12138.2,3172.9,153.3,CRUISE
580.0,V1,3183.7,19051.8,126.6,DESCENT
580.0,V2,3181.4,19044.0,118.7,CLIMB
580.0,V4,12135.6,3184.5,154.5,CRUISE
581.0,V1,3183.7,19051.8,123.6,DESCENT
581.0,V2,3179.1,19037.1,122.0,CLIMB
581.0,V4,12133.5,3193.7,155.9,CRUISE
582.0,V1,3183.7,19051.8,123.6,ARRIVED
582.0,V2,3177.6,19032.4,125.1,CRUISE
582.0,V4,12131.9,3200.4,157.4,CRUISE
583.0,V2,3176.8,19030.1,127.5,CRUISE
583.0,V4,12130.9,3204.7,159.1,CRUISE
584.0,V2,3176.8,19030.1,129.5,CRUISE
584.0,V4,12130.5,3206.6,161.0,CRUISE
585.0,V2,3177.5,19032.5,131.0,CRUISE
585.0,V4,12130.6,3206.1,163.0,CRUISE
586.0,V2,3179.0,19037.1,131.9,CRUISE
586.0,V4,12131.3,3203.1,165.1,CRUISE
587.0,V2,3181.3,19044.1,132.1,CRUISE
587.0,V4,12132.5,3197.7,167.4,CRUISE
588.0,V2,3182.8,19048.8,131.3,DESCENT
588.0,V4,12134.3,3189.8,169.9,CRUISE
589.0,V2,3183.6,19051.4,129.4,DESCENT
589.0,V4,12136.7,3179.6,172.5,CRUISE
590.0,V2,3183.7,19051.8,126.6,DESCENT
590.0,V4,12139.6,3166.8,175.2,CRUISE
591.0,V2,3183.7,19051.8,123.6,DESCENT
591.0,V4,12143.1,3151.7,178.1,CRUISE
592.0,V2,3183.7,19051.8,123.6,ARRIVED
592.0,V4,12147.2,3134.1,181.2,CRUISE
593.0,V4,12151.8,3114.1,184.6,CRUISE
594.0,V4,12155.9,3096.6,188.4,CRUISE
595.0,V4,12159.4,3081.4,192.5,CLIMB
596.0,V4,12162.3,3068.7,196.5,CRUISE
597.0,V4,12164.7,3058.4,200.7,CRUISE
598.0,V4,12166.5,3050.5,204.7,CRUISE
599.0,V4,12167.7,3045.1,208.5,CRUISE
600.0,V4,12168.4,3042.0,211.9,CRUISE
601.0,V4,12168.6,3041.4,215.1,CRUISE
602.0,V4,12168.1,3043.3,218.0,CRUISE
603.0,V4,12167.2,3047.5,220.5,CRUISE
604.0,V4,12165.6,3054.1,222.8,CRUISE
605.0,V4,12163.5,3063.2,224.7,CRUISE
606.0,V4,12160.9,3074.7,226.3,CRUISE
607.0,V4,12157.7,3088.5,227.2,CRUISE
608.0,V4,12154.5,3102.2,225.5,CRUISE
609.0,V4,12151.9,3113.5,223.7,DESCENT
610.0,V4,12149.9,3122.4,221.7,CRUISE
611.0,V4,12148.4,3128.8,219.6,CRUISE
612.0,V4,12147.5,3132.8,217.5,CRUISE
613.0,V4,12147.1,3134.4,215.3,CRUISE
614.0,V4,12147.3,3133.5,213.1,CRUISE
615.0,V4,12148.1,3130.2,210.7,CRUISE
616.0,V4,12149.4,3124.4,208.4,CRUISE
617.0,V4,12151.3,3116.2,205.9,CRUISE
618.0,V4,12153.8,3105.6,203.2,CRUISE
619.0,V4,12153.8,3105.6,203.2,ARRIVED
