scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,AoI_violation_rate
A,Nam2025,4,30,0.0,5,43,0.03441
A,Nam2025,4,30,0.0,5,44,0.034158
A,Nam2025,4,30,0.0,5,45,0.034357
A,Nam2025,4,30,0.0,5,46,0.034277
A,Nam2025,4,30,0.0,5,47,0.03448
A,Nam2025,4,30,0.0,5,48,0.034475
A,Nam2025,4,30,0.0,5,49,0.033981
A,Nam2025,4,30,0.0,5,50,0.034317
A,Nam2025,4,30,0.0,5,51,0.0343
A,Youn2026,4,30,0.0,5,42,0.034409
A,Youn2026,4,30,0.0,5,43,0.03441
A,Youn2026,4,30,0.0,5,44,0.034158
A,Youn2026,4,30,0.0,5,45,0.034357
A,Youn2026,4,30,0.0,5,46,0.034277
A,Youn2026,4,30,0.0,5,47,0.03448
A,Youn2026,4,30,0.0,5,48,0.034475
A,Youn2026,4,30,0.0,5,49,0.033981
A,Youn2026,4,30,0.0,5,50,0.034317
A,Youn2026,4,30,0.0,5,51,0.0343
A,V2I-Base,4,30,0.0,5,42,0.034409
A,V2I-Base,4,30,0.0,5,43,0.03441
A,V2I-Base,4,30,0.0,5,44,0.034158
A,V2I-Base,4,30,0.0,5,45,0.034357
A,V2I-Base,4,30,0.0,5,46,0.034277
A,V2I-Base,4,30,0.0,5,47,0.03448
A,V2I-Base,4,30,0.0,5,48,0.034475
A,V2I-Base,4,30,0.0,5,49,0.033981
A,V2I-Base,4,30,0.0,5,50,0.034317
A,V2I-Base,4,30,0.0,5,51,0.0343
A,V2V-Base,4,30,0.0,5,42,8e-06
A,V2V-Base,4,30,0.0,5,43,1.1e-05
A,V2V-Base,4,30,0.0,5,44,1e-05
A,V2V-Base,4,30,0.0,5,45,1.2e-05
A,V2V-Base,4,30,0.0,5,46,1.2e-05
A,V2V-Base,4,30,0.0,5,47,7e-06
A,V2V-Base,4,30,0.0,5,48,1.1e-05
A,V2V-Base,4,30,0.0,5,49,9e-06
A,V2V-Base,4,30,0.0,5,50,9e-06
A,V2V-Base,4,30,0.0,5,51,1.2e-05
A,Random-K,4,30,0.0,5,42,0.000222
A,Random-K,4,30,0.0,5,43,0.000248
A,Random-K,4,30,0.0,5,44,0.000258
A,Random-K,4,30,0.0,5,45,0.000268
A,Random-K,4,30,0.0,5,46,0.000268
A,Random-K,4,30,0.0,5,47,0.000218
A,Random-K,4,30,0.0,5,48,0.000227
A,Random-K,4,30,0.0,5,49,0.000251
A,Random-K,4,30,0.0,5,50,0.000278
A,Random-K,4,30,0.0,5,51,0.000314
A,RILP,4,30,1.0,5,42,0.034409
A,RILP,4,30,1.0,5,43,0.03441
A,RILP,4,30,1.0,5,44,0.034158
A,RILP,4,30,1.0,5,45,0.034357
A,RILP,4,30,1.0,5,46,0.034277
A,RILP,4,30,1.0,5,47,0.03448
A,RILP,4,30,1.0,5,48,0.034475
A,RILP,4,30,1.0,5,49,0.033981
A,RILP,4,30,1.0,5,50,0.034317
A,RILP,4,30,1.0,5,51,0.0343
A,RILP-Greedy,4,30,1.0,5,42,0.034409
A,RILP-Greedy,4,30,1.0,5,43,0.03441
A,RILP-Greedy,4,30,1.0,5,44,0.034158
A,RILP-Greedy,4,30,1.0,5,45,0.034357
A,RILP-Greedy,4,30,1.0,5,46,0.034277
A,RILP-Greedy,4,30,1.0,5,47,0.03448
A,RILP-Greedy,4,30,1.0,5,48,0.034475
A,RILP-Greedy,4,30,1.0,5,49,0.033981
A,RILP-Greedy,4,30,1.0,5,50,0.034317
A,RILP-Greedy,4,30,1.0,5,51,0.0343
A,Nam2023b,4,30,1.0,5,42,0.198088
A,Nam2023b,4,30,1.0,5,43,0.197868
A,Nam2023b,4,30,1.0,5,44,0.197774
A,Nam2023b,4,30,1.0,5,45,0.198031
A,Nam2023b,4,30,1.0,5,46,0.197538
A,Nam2023b,4,30,1.0,5,47,0.197284
A,Nam2023b,4,30,1.0,5,48,0.198146
A,Nam2023b,4,30,1.0,5,49,0.19842
A,Nam2023b,4,30,1.0,5,50,0.198468
A,Nam2023b,4,30,1.0,5,51,0.198377
A,Nam2025,4,30,1.0,5,42,0.034409
A,Nam2025,4,30,1.0,5,43,0.03441
A,Nam2025,4,30,1.0,5,44,0.034158
A,Nam2025,4,30,1.0,5,45,0.034357
A,Nam2025,4,30,1.0,5,46,0.034277
A,Nam2025,4,30,1.0,5,47,0.03448
A,Nam2025,4,30,1.0,5,48,0.034475
A,Nam2025,4,30,1.0,5,49,0.033981
A,Nam2025,4,30,1.0,5,50,0.034317
A,Nam2025,4,30,1.0,5,51,0.0343
A,Youn2026,4,30,1.0,5,42,0.034409
A,Youn2026,4,30,1.0,5,43,0.03441
A,Youn2026,4,30,1.0,5,44,0.034158
A,Youn2026,4,30,1.0,5,45,0.034357
A,Youn2026,4,30,1.0,5,46,0.034277
A,Youn2026,4,30,1.0,5,47,0.03448
A,Youn2026,4,30,1.0,5,48,0.034475
A,Youn2026,4,30,1.0,5,49,0.033981
A,Youn2026,4,30,1.0,5,50,0.034317
A,Youn2026,4,30,1.0,5,51,0.0343
A,V2I-Base,4,30,1.0,5,42,0.034409
A,V2I-Base,4,30,1.0,5,43,0.03441
A,V2I-Base,4,30,1.0,5,44,0.034158
A,V2I-Base,4,30,1.0,5,45,0.034357
A,V2I-Base,4,30,1.0,5,46,0.034277
A,V2I-Base,4,30,1.0,5,47,0.03448
A,V2I-Base,4,30,1.0,5,48,0.034475
A,V2I-Base,4,30,1.0,5,49,0.033981
A,V2I-Base,4,30,1.0,5,50,0.034317
A,V2I-Base,4,30,1.0,5,51,0.0343
A,V2V-Base,4,30,1.0,5,42,8e-06
A,V2V-Base,4,30,1.0,5,43,1.1e-05
A,V2V-Base,4,30,1.0,5,44,1e-05
A,V2V-Base,4,30,1.0,5,45,1.2e-05
A,V2V-Base,4,30,1.0,5,46,1.2e-05
A,V2V-Base,4,30,1.0,5,47,7e-06
A,V2V-Base,4,30,1.0,5,48,1.1e-05
A,V2V-Base,4,30,1.0,5,49,9e-06
A,V2V-Base,4,30,1.0,5,50,9e-06
A,V2V-Base,4,30,1.0,5,51,1.2e-05
A,Random-K,4,30,1.0,5,42,0.000222
A,Random-K,4,30,1.0,5,43,0.000248
A,Random-K,4,30,1.0,5,44,0.000258
A,Random-K,4,30,1.0,5,45,0.000268
A,Random-K,4,30,1.0,5,46,0.000268
A,Random-K,4,30,1.0,5,47,0.000218
A,Random-K,4,30,1.0,5,48,0.000227
A,Random-K,4,30,1.0,5,49,0.000251
A,Random-K,4,30,1.0,5,50,0.000278
A,Random-K,4,30,1.0,5,51,0.000314
A,RILP,4,30,2.0,5,42,0.034409
A,RILP,4,30,2.0,5,43,0.03441
A,RILP,4,30,2.0,5,44,0.034158
A,RILP,4,30,2.0,5,45,0.034357
A,RILP,4,30,2.0,5,46,0.034277
A,RILP,4,30,2.0,5,47,0.03448
A,RILP,4,30,2.0,5,48,0.034475
A,RILP,4,30,2.0,5,49,0.033981
A,RILP,4,30,2.0,5,50,0.034317
A,RILP,4,30,2.0,5,51,0.0343
A,RILP-Greedy,4,30,2.0,5,42,0.034409
A,RILP-Greedy,4,30,2.0,5,43,0.03441
A,RILP-Greedy,4,30,2.0,5,44,0.034158
A,RILP-Greedy,4,30,2.0,5,45,0.034357
A,RILP-Greedy,4,30,2.0,5,46,0.034277
A,RILP-Greedy,4,30,2.0,5,47,0.03448
A,RILP-Greedy,4,30,2.0,5,48,0.034475
A,RILP-Greedy,4,30,2.0,5,49,0.033981
A,RILP-Greedy,4,30,2.0,5,50,0.034317
A,RILP-Greedy,4,30,2.0,5,51,0.0343
A,Nam2023b,4,30,2.0,5,42,0.198088
A,Nam2023b,4,30,2.0,5,43,0.197868
A,Nam2023b,4,30,2.0,5,44,0.197774
A,Nam2023b,4,30,2.0,5,45,0.198031
A,Nam2023b,4,30,2.0,5,46,0.197538
A,Nam2023b,4,30,2.0,5,47,0.197284
A,Nam2023b,4,30,2.0,5,48,0.198146
A,Nam2023b,4,30,2.0,5,49,0.19842
A,Nam2023b,4,30,2.0,5,50,0.198468
A,Nam2023b,4,30,2.0,5,51,0.198377
A,Nam2025,4,30,2.0,5,42,0.034409
A,Nam2025,4,30,2.0,5,43,0.03441
A,Nam2025,4,30,2.0,5,44,0.034158
A,Nam2025,4,30,2.0,5,45,0.034357
A,Nam2025,4,30,2.0,5,46,0.034277
A,Nam2025,4,30,2.0,5,47,0.03448
A,Nam2025,4,30,2.0,5,48,0.034475
A,Nam2025,4,30,2.0,5,49,0.033981
A,Nam2025,4,30,2.0,5,50,0.034317
A,Nam2025,4,30,2.0,5,51,0.0343
A,Youn2026,4,30,2.0,5,42,0.034409
A,Youn2026,4,30,2.0,5,43,0.03441
A,Youn2026,4,30,2.0,5,44,0.034158
A,Youn2026,4,30,2.0,5,45,0.034357
A,Youn2026,4,30,2.0,5,46,0.034277
A,Youn2026,4,30,2.0,5,47,0.03448
A,Youn2026,4,30,2.0,5,48,0.034475
A,Youn2026,4,30,2.0,5,49,0.033981
A,Youn2026,4,30,2.0,5,50,0.034317
A,Youn2026,4,30,2.0,5,51,0.0343
A,V2I-Base,4,30,2.0,5,42,0.034409
A,V2I-Base,4,30,2.0,5,43,0.03441
A,V2I-Base,4,30,2.0,5,44,0.034158
A,V2I-Base,4,30,2.0,5,45,0.034357
A,V2I-Base,4,30,2.0,5,46,0.034277
A,V2I-Base,4,30,2.0,5,47,0.03448
A,V2I-Base,4,30,2.0,5,48,0.034475
A,V2I-Base,4,30,2.0,5,49,0.033981
A,V2I-Base,4,30,2.0,5,50,0.034317
A,V2I-Base,4,30,2.0,5,51,0.0343
A,V2V-Base,4,30,2.0,5,42,8e-06
A,V2V-Base,4,30,2.0,5,43,1.1e-05
A,V2V-Base,4,30,2.0,5,44,1e-05
A,V2V-Base,4,30,2.0,5,45,1.2e-05
A,V2V-Base,4,30,2.0,5,46,1.2e-05
A,V2V-Base,4,30,2.0,5,47,7e-06
A,V2V-Base,4,30,2.0,5,48,1.1e-05
A,V2V-Base,4,30,2.0,5,49,9e-06
A,V2V-Base,4,30,2.0,5,50,9e-06
A,V2V-Base,4,30,2.0,5,51,1.2e-05
A,Random-K,4,30,2.0,5,42,0.000222
A,Random-K,4,30,2.0,5,43,0.000248
A,Random-K,4,30,2.0,5,44,0.000258
A,Random-K,4,30,2.0,5,45,0.000268
A,Random-K,4,30,2.0,5,46,0.000268
A,Random-K,4,30,2.0,5,47,0.000218
A,Random-K,4,30,2.0,5,48,0.000227
A,Random-K,4,30,2.0,5,49,0.000251
A,Random-K,4,30,2.0,5,50,0.000278
A,Random-K,4,30,2.0,5,51,0.000314
A,RILP,4,30,3.0,5,42,0.034409
A,RILP,4,30,3.0,5,43,0.03441
A,RILP,4,30,3.0,5,44,0.034158
A,RILP,4,30,3.0,5,45,0.034357
A,RILP,4,30,3.0,5,46,0.034277
A,RILP,4,30,3.0,5,47,0.03448
A,RILP,4,30,3.0,5,48,0.034475
A,RILP,4,30,3.0,5,49,0.033981
A,RILP,4,30,3.0,5,50,0.034317
A,RILP,4,30,3.0,5,51,0.0343
A,RILP-Greedy,4,30,3.0,5,42,0.034409
A,RILP-Greedy,4,30,3.0,5,43,0.03441
A,RILP-Greedy,4,30,3.0,5,44,0.034158
A,RILP-Greedy,4,30,3.0,5,45,0.034357
A,RILP-Greedy,4,30,3.0,5,46,0.034277
A,RILP-Greedy,4,30,3.0,5,47,0.03448
A,RILP-Greedy,4,30,3.0,5,48,0.034475
A,RILP-Greedy,4,30,3.0,5,49,0.033981
A,RILP-Greedy,4,30,3.0,5,50,0.034317
A,RILP-Greedy,4,30,3.0,5,51,0.0343
A,Nam2023b,4,30,3.0,5,42,0.198088
A,Nam2023b,4,30,3.0,5,43,0.197868
A,Nam2023b,4,30,3.0,5,44,0.197774
A,Nam2023b,4,30,3.0,5,45,0.198031
A,Nam2023b,4,30,3.0,5,46,0.197538
A,Nam2023b,4,30,3.0,5,47,0.197284
A,Nam2023b,4,30,3.0,5,48,0.198146
A,Nam2023b,4,30,3.0,5,49,0.19842
A,Nam2023b,4,30,3.0,5,50,0.198468
A,Nam2023b,4,30,3.0,5,51,0.198377
A,Nam2025,4,30,3.0,5,42,0.034409
A,Nam2025,4,30,3.0,5,43,0.03441
A,Nam2025,4,30,3.0,5,44,0.034158
A,Nam2025,4,30,3.0,5,45,0.034357
A,Nam2025,4,30,3.0,5,46,0.034277
A,Nam2025,4,30,3.0,5,47,0.03448
A,Nam2025,4,30,3.0,5,48,0.034475
A,Nam2025,4,30,3.0,5,49,0.033981
A,Nam2025,4,30,3.0,5,50,0.034317
A,Nam2025,4,30,3.0,5,51,0.0343
A,Youn2026,4,30,3.0,5,42,0.034409
A,Youn2026,4,30,3.0,5,43,0.03441
A,Youn2026,4,30,3.0,5,44,0.034158
A,Youn2026,4,30,3.0,5,45,0.034357
A,Youn2026,4,30,3.0,5,46,0.034277
A,Youn2026,4,30,3.0,5,47,0.03448
A,Youn2026,4,30,3.0,5,48,0.034475
A,Youn2026,4,30,3.0,5,49,0.033981
A,Youn2026,4,30,3.0,5,50,0.034317
A,Youn2026,4,30,3.0,5,51,0.0343
A,V2I-Base,4,30,3.0,5,42,0.034409
A,V2I-Base,4,30,3.0,5,43,0.03441
A,V2I-Base,4,30,3.0,5,44,0.034158
A,V2I-Base,4,30,3.0,5,45,0.034357
A,V2I-Base,4,30,3.0,5,46,0.034277
A,V2I-Base,4,30,3.0,5,47,0.03448
A,V2I-Base,4,30,3.0,5,48,0.034475
A,V2I-Base,4,30,3.0,5,49,0.033981
A,V2I-Base,4,30,3.0,5,50,0.034317
A,V2I-Base,4,30,3.0,5,51,0.0343
A,V2V-Base,4,30,3.0,5,42,8e-06
A,V2V-Base,4,30,3.0,5,43,1.1e-05
A,V2V-Base,4,30,3.0,5,44,1e-05
A,V2V-Base,4,30,3.0,5,45,1.2e-05
A,V2V-Base,4,30,3.0,5,46,1.2e-05
A,V2V-Base,4,30,3.0,5,47,7e-06
A,V2V-Base,4,30,3.0,5,48,1.1e-05
A,V2V-Base,4,30,3.0,5,49,9e-06
A,V2V-Base,4,30,3.0,5,50,9e-06
A,V2V-Base,4,30,3.0,5,51,1.2e-05
A,Random-K,4,30,3.0,5,42,0.000222
A,Random-K,4,30,3.0,5,43,0.000248
A,Random-K,4,30,3.0,5,44,0.000258
A,Random-K,4,30,3.0,5,45,0.000268
A,Random-K,4,30,3.0,5,46,0.000268
A,Random-K,4,30,3.0,5,47,0.000218
A,Random-K,4,30,3.0,5,48,0.000227
A,Random-K,4,30,3.0,5,49,0.000251
A,Random-K,4,30,3.0,5,50,0.000278
A,Random-K,4,30,3.0,5,51,0.000314
A,RILP,5,0,0.0,5,42,0.034409
A,RILP,5,0,0.0,5,43,0.03441
A,RILP,5,0,0.0,5,44,0.034158
A,RILP,5,0,0.0,5,45,0.034357
A,RILP,5,0,0.0,5,46,0.034277
A,RILP,5,0,0.0,5,47,0.03448
A,RILP,5,0,0.0,5,48,0.034475
A,RILP,5,0,0.0,5,49,0.033981
A,RILP,5,0,0.0,5,50,0.034317
A,RILP,5,0,0.0,5,51,0.0343
A,RILP-Greedy,5,0,0.0,5,42,0.034409
A,RILP-Greedy,5,0,0.0,5,43,0.03441
A,RILP-Greedy,5,0,0.0,5,44,0.034158
A,RILP-Greedy,5,0,0.0,5,45,0.034357
A,RILP-Greedy,5,0,0.0,5,46,0.034277
A,RILP-Greedy,5,0,0.0,5,47,0.03448
A,RILP-Greedy,5,0,0.0,5,48,0.034475
A,RILP-Greedy,5,0,0.0,5,49,0.033981
A,RILP-Greedy,5,0,0.0,5,50,0.034317
A,RILP-Greedy,5,0,0.0,5,51,0.0343
A,Nam2023b,5,0,0.0,5,42,0.198088
A,Nam2023b,5,0,0.0,5,43,0.197868
A,Nam2023b,5,0,0.0,5,44,0.197774
A,Nam2023b,5,0,0.0,5,45,0.198031
A,Nam2023b,5,0,0.0,5,46,0.197538
A,Nam2023b,5,0,0.0,5,47,0.197284
A,Nam2023b,5,0,0.0,5,48,0.198146
A,Nam2023b,5,0,0.0,5,49,0.19842
A,Nam2023b,5,0,0.0,5,50,0.198468
A,Nam2023b,5,0,0.0,5,51,0.198377
A,Nam2025,5,0,0.0,5,42,0.034409
A,Nam2025,5,0,0.0,5,43,0.03441
A,Nam2025,5,0,0.0,5,44,0.034158
A,Nam2025,5,0,0.0,5,45,0.034357
A,Nam2025,5,0,0.0,5,46,0.034277
A,Nam2025,5,0,0.0,5,47,0.03448
A,Nam2025,5,0,0.0,5,48,0.034475
A,Nam2025,5,0,0.0,5,49,0.033981
A,Nam2025,5,0,0.0,5,50,0.034317
A,Nam2025,5,0,0.0,5,51,0.0343
A,Youn2026,5,0,0.0,5,42,0.034409
A,Youn2026,5,0,0.0,5,43,0.03441
A,Youn2026,5,0,0.0,5,44,0.034158
A,Youn2026,5,0,0.0,5,45,0.034357
A,Youn2026,5,0,0.0,5,46,0.034277
A,Youn2026,5,0,0.0,5,47,0.03448
A,Youn2026,5,0,0.0,5,48,0.034475
A,Youn2026,5,0,0.0,5,49,0.033981
A,Youn2026,5,0,0.0,5,50,0.034317
A,Youn2026,5,0,0.0,5,51,0.0343
A,V2I-Base,5,0,0.0,5,42,0.034409
A,V2I-Base,5,0,0.0,5,43,0.03441
A,V2I-Base,5,0,0.0,5,44,0.034158
A,V2I-Base,5,0,0.0,5,45,0.034357
A,V2I-Base,5,0,0.0,5,46,0.034277
A,V2I-Base,5,0,0.0,5,47,0.03448
A,V2I-Base,5,0,0.0,5,48,0.034475
A,V2I-Base,5,0,0.0,5,49,0.033981
A,V2I-Base,5,0,0.0,5,50,0.034317
A,V2I-Base,5,0,0.0,5,51,0.0343
A,V2V-Base,5,0,0.0,5,42,8e-06
A,V2V-Base,5,0,0.0,5,43,1.1e-05
A,V2V-Base,5,0,0.0,5,44,1e-05
A,V2V-Base,5,0,0.0,5,45,1.2e-05
A,V2V-Base,5,0,0.0,5,46,1.2e-05
A,V2V-Base,5,0,0.0,5,47,7e-06
A,V2V-Base,5,0,0.0,5,48,1.1e-05
A,V2V-Base,5,0,0.0,5,49,9e-06
A,V2V-Base,5,0,0.0,5,50,9e-06
A,V2V-Base,5,0,0.0,5,51,1.2e-05
A,Random-K,5,0,0.0,5,42,0.000222
A,Random-K,5,0,0.0,5,43,0.000248
A,Random-K,5,0,0.0,5,44,0.000258
A,Random-K,5,0,0.0,5,45,0.000268
A,Random-K,5,0,0.0,5,46,0.000268
A,Random-K,5,0,0.0,5,47,0.000218
A,Random-K,5,0,0.0,5,48,0.000227
A,Random-K,5,0,0.0,5,49,0.000251
A,Random-K,5,0,0.0,5,50,0.000278
A,Random-K,5,0,0.0,5,51,0.000314
A,RILP,5,0,1.0,5,42,0.034409
A,RILP,5,0,1.0,5,43,0.03441
A,RILP,5,0,1.0,5,44,0.034158
A,RILP,5,0,1.0,5,45,0.034357
A,RILP,5,0,1.0,5,46,0.034277
A,RILP,5,0,1.0,5,47,0.03448
A,RILP,5,0,1.0,5,48,0.034475
A,RILP,5,0,1.0,5,49,0.033981
A,RILP,5,0,1.0,5,50,0.034317
A,RILP,5,0,1.0,5,51,0.0343
A,RILP-Greedy,5,0,1.0,5,42,0.034409
A,RILP-Greedy,5,0,1.0,5,43,0.03441
A,RILP-Greedy,5,0,1.0,5,44,0.034158
A,RILP-Greedy,5,0,1.0,5,45,0.034357
A,RILP-Greedy,5,0,1.0,5,46,0.034277
A,RILP-Greedy,5,0,1.0,5,47,0.03448
A,RILP-Greedy,5,0,1.0,5,48,0.034475
A,RILP-Greedy,5,0,1.0,5,49,0.033981
A,RILP-Greedy,5,0,1.0,5,50,0.034317
A,RILP-Greedy,5,0,1.0,5,51,0.0343
A,Nam2023b,5,0,1.0,5,42,0.198088
A,Nam2023b,5,0,1.0,5,43,0.197868
A,Nam2023b,5,0,1.0,5,44,0.197774
A,Nam2023b,5,0,1.0,5,45,0.198031
A,Nam2023b,5,0,1.0,5,46,0.197538
A,Nam2023b,5,0,1.0,5,47,0.197284
A,Nam2023b,5,0,1.0,5,48,0.198146
A,Nam2023b,5,0,1.0,5,49,0.19842
A,Nam2023b,5,0,1.0,5,50,0.198468
A,Nam2023b,5,0,1.0,5,51,0.198377
A,Nam2025,5,0,1.0,5,42,0.034409
A,Nam2025,5,0,1.0,5,43,0.03441
A,Nam2025,5,0,1.0,5,44,0.034158
A,Nam2025,5,0,1.0,5,45,0.034357
A,Nam2025,5,0,1.0,5,46,0.034277
A,Nam2025,5,0,1.0,5,47,0.03448
A,Nam2025,5,0,1.0,5,48,0.034475
A,Nam2025,5,0,1.0,5,49,0.033981
A,Nam2025,5,0,1.0,5,50,0.034317
A,Nam2025,5,0,1.0,5,51,0.0343
A,Youn2026,5,0,1.0,5,42,0.034409
A,Youn2026,5,0,1.0,5,43,0.03441
A,Youn2026,5,0,1.0,5,44,0.034158
A,Youn2026,5,0,1.0,5,45,0.034357
A,Youn2026,5,0,1.0,5,46,0.034277
A,Youn2026,5,0,1.0,5,47,0.03448
A,Youn2026,5,0,1.0,5,48,0.034475
A,Youn2026,5,0,1.0,5,49,0.033981
A,Youn2026,5,0,1.0,5,50,0.034317
A,Youn2026,5,0,1.0,5,51,0.0343
A,V2I-Base,5,0,1.0,5,42,0.034409
A,V2I-Base,5,0,1.0,5,43,0.03441
A,V2I-Base,5,0,1.0,5,44,0.034158
A,V2I-Base,5,0,1.0,5,45,0.034357
A,V2I-Base,5,0,1.0,5,46,0.034277
A,V2I-Base,5,0,1.0,5,47,0.03448
A,V2I-Base,5,0,1.0,5,48,0.034475
A,V2I-Base,5,0,1.0,5,49,0.033981
A,V2I-Base,5,0,1.0,5,50,0.034317
A,V2I-Base,5,0,1.0,5,51,0.0343
A,V2V-Base,5,0,1.0,5,42,8e-06
A,V2V-Base,5,0,1.0,5,43,1.1e-05
A,V2V-Base,5,0,1.0,5,44,1e-05
A,V2V-Base,5,0,1.0,5,45,1.2e-05
A,V2V-Base,5,0,1.0,5,46,1.2e-05
A,V2V-Base,5,0,1.0,5,47,7e-06
A,V2V-Base,5,0,1.0,5,48,1.1e-05
A,V2V-Base,5,0,1.0,5,49,9e-06
A,V2V-Base,5,0,1.0,5,50,9e-06
A,V2V-Base,5,0,1.0,5,51,1.2e-05
A,Random-K,5,0,1.0,5,42,0.000222
A,Random-K,5,0,1.0,5,43,0.000248
A,Random-K,5,0,1.0,5,44,0.000258
A,Random-K,5,0,1.0,5,45,0.000268
A,Random-K,5,0,1.0,5,46,0.000268
A,Random-K,5,0,1.0,5,47,0.000218
A,Random-K,5,0,1.0,5,48,0.000227
A,Random-K,5,0,1.0,5,49,0.000251
A,Random-K,5,0,1.0,5,50,0.000278
A,Random-K,5,0,1.0,5,51,0.000314
A,RILP,5,0,2.0,5,42,0.034409
A,RILP,5,0,2.0,5,43,0.03441
A,RILP,5,0,2.0,5,44,0.034158
A,RILP,5,0,2.0,5,45,0.034357
A,RILP,5,0,2.0,5,46,0.034277
A,RILP,5,0,2.0,5,47,0.03448
A,RILP,5,0,2.0,5,48,0.034475
A,RILP,5,0,2.0,5,49,0.033981
A,RILP,5,0,2.0,5,50,0.034317
A,RILP,5,0,2.0,5,51,0.0343
A,RILP-Greedy,5,0,2.0,5,42,0.034409
A,RILP-Greedy,5,0,2.0,5,43,0.03441
A,RILP-Greedy,5,0,2.0,5,44,0.034158
A,RILP-Greedy,5,0,2.0,5,45,0.034357
A,RILP-Greedy,5,0,2.0,5,46,0.034277
A,RILP-Greedy,5,0,2.0,5,47,0.03448
A,RILP-Greedy,5,0,2.0,5,48,0.034475
A,RILP-Greedy,5,0,2.0,5,49,0.033981
A,RILP-Greedy,5,0,2.0,5,50,0.034317
A,RILP-Greedy,5,0,2.0,5,51,0.0343
A,Nam2023b,5,0,2.0,5,42,0.198088
A,Nam2023b,5,0,2.0,5,43,0.197868
A,Nam2023b,5,0,2.0,5,44,0.197774
A,Nam2023b,5,0,2.0,5,45,0.198031
A,Nam2023b,5,0,2.0,5,46,0.197538
A,Nam2023b,5,0,2.0,5,47,0.197284
A,Nam2023b,5,0,2.0,5,48,0.198146
A,Nam2023b,5,0,2.0,5,49,0.19842
A,Nam2023b,5,0,2.0,5,50,0.198468
A,Nam2023b,5,0,2.0,5,51,0.198377
A,Nam2025,5,0,2.0,5,42,0.034409
A,Nam2025,5,0,2.0,5,43,0.03441
A,Nam2025,5,0,2.0,5,44,0.034158
A,Nam2025,5,0,2.0,5,45,0.034357
A,Nam2025,5,0,2.0,5,46,0.034277
A,Nam2025,5,0,2.0,5,47,0.03448
A,Nam2025,5,0,2.0,5,48,0.034475
A,Nam2025,5,0,2.0,5,49,0.033981
A,Nam2025,5,0,2.0,5,50,0.034317
A,Nam2025,5,0,2.0,5,51,0.0343
A,Youn2026,5,0,2.0,5,42,0.034409
A,Youn2026,5,0,2.0,5,43,0.03441
A,Youn2026,5,0,2.0,5,44,0.034158
A,Youn2026,5,0,2.0,5,45,0.034357
A,Youn2026,5,0,2.0,5,46,0.034277
A,Youn2026,5,0,2.0,5,47,0.03448
A,Youn2026,5,0,2.0,5,48,0.034475
A,Youn2026,5,0,2.0,5,49,0.033981
A,Youn2026,5,0,2.0,5,50,0.034317
A,Youn2026,5,0,2.0,5,51,0.0343
A,V2I-Base,5,0,2.0,5,42,0.034409
A,V2I-Base,5,0,2.0,5,43,0.03441
A,V2I-Base,5,0,2.0,5,44,0.034158
A,V2I-Base,5,0,2.0,5,45,0.034357
A,V2I-Base,5,0,2.0,5,46,0.034277
A,V2I-Base,5,0,2.0,5,47,0.03448
A,V2I-Base,5,0,2.0,5,48,0.034475
A,V2I-Base,5,0,2.0,5,49,0.033981
A,V2I-Base,5,0,2.0,5,50,0.034317
A,V2I-Base,5,0,2.0,5,51,0.0343
A,V2V-Base,5,0,2.0,5,42,8e-06
A,V2V-Base,5,0,2.0,5,43,1.1e-05
A,V2V-Base,5,0,2.0,5,44,1e-05
A,V2V-Base,5,0,2.0,5,45,1.2e-05
A,V2V-Base,5,0,2.0,5,46,1.2e-05
A,V2V-Base,5,0,2.0,5,47,7e-06
A,V2V-Base,5,0,2.0,5,48,1.1e-05
A,V2V-Base,5,0,2.0,5,49,9e-06
A,V2V-Base,5,0,2.0,5,50,9e-06
A,V2V-Base,5,0,2.0,5,51,4.1e-05
A,Random-K,5,0,2.0,5,42,0.000792
A,Random-K,5,0,2.0,5,43,0.000725
A,Random-K,5,0,2.0,5,44,0.000694
A,Random-K,5,0,2.0,5,45,0.001058
A,Random-K,5,0,2.0,5,46,0.000913
A,Random-K,5,0,2.0,5,47,0.000856
A,Random-K,5,0,2.0,5,48,0.000854
A,Random-K,5,0,2.0,5,49,0.001099
A,Random-K,5,0,2.0,5,50,0.00083
A,Random-K,5,0,2.0,5,51,0.001141
A,RILP,5,0,3.0,5,42,0.033997
A,RILP,5,0,3.0,5,43,0.034496
A,RILP,5,0,3.0,5,44,0.034469
A,RILP,5,0,3.0,5,45,0.034365
A,RILP,5,0,3.0,5,46,0.034616
A,RILP,5,0,3.0,5,47,0.034085
A,RILP,5,0,3.0,5,48,0.034415
A,RILP,5,0,3.0,5,49,0.034611
A,RILP,5,0,3.0,5,50,0.03441
A,RILP,5,0,3.0,5,51,0.034314
A,RILP-Greedy,5,0,3.0,5,42,0.033997
A,RILP-Greedy,5,0,3.0,5,43,0.034496
A,RILP-Greedy,5,0,3.0,5,44,0.034469
A,RILP-Greedy,5,0,3.0,5,45,0.034365
A,RILP-Greedy,5,0,3.0,5,46,0.034616
A,RILP-Greedy,5,0,3.0,5,47,0.034085
A,RILP-Greedy,5,0,3.0,5,48,0.034415
A,RILP-Greedy,5,0,3.0,5,49,0.034611
