scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,CDSR
A,RILP-Greedy,2,20,2.0,5,46,0.004762
A,RILP-Greedy,2,20,2.0,5,47,0.004862
A,RILP-Greedy,2,20,2.0,5,48,0.004885
A,RILP-Greedy,2,20,2.0,5,49,0.004802
A,RILP-Greedy,2,20,2.0,5,50,0.004888
A,RILP-Greedy,2,20,2.0,5,51,0.004842
A,Nam2023b,2,20,2.0,5,42,0.003288
A,Nam2023b,2,20,2.0,5,43,0.003218
A,Nam2023b,2,20,2.0,5,44,0.003171
A,Nam2023b,2,20,2.0,5,45,0.003203
A,Nam2023b,2,20,2.0,5,46,0.003114
A,Nam2023b,2,20,2.0,5,47,0.003199
A,Nam2023b,2,20,2.0,5,48,0.00328
A,Nam2023b,2,20,2.0,5,49,0.003269
A,Nam2023b,2,20,2.0,5,50,0.00329
A,Nam2023b,2,20,2.0,5,51,0.003242
A,Nam2025,2,20,2.0,5,42,0.004935
A,Nam2025,2,20,2.0,5,43,0.00481
A,Nam2025,2,20,2.0,5,44,0.004777
A,Nam2025,2,20,2.0,5,45,0.004806
A,Nam2025,2,20,2.0,5,46,0.004762
A,Nam2025,2,20,2.0,5,47,0.004862
A,Nam2025,2,20,2.0,5,48,0.004885
A,Nam2025,2,20,2.0,5,49,0.004802
A,Nam2025,2,20,2.0,5,50,0.004888
A,Nam2025,2,20,2.0,5,51,0.004842
A,Youn2026,2,20,2.0,5,42,0.004935
A,Youn2026,2,20,2.0,5,43,0.00481
A,Youn2026,2,20,2.0,5,44,0.004777
A,Youn2026,2,20,2.0,5,45,0.004806
A,Youn2026,2,20,2.0,5,46,0.004762
A,Youn2026,2,20,2.0,5,47,0.004862
A,Youn2026,2,20,2.0,5,48,0.004885
A,Youn2026,2,20,2.0,5,49,0.004802
A,Youn2026,2,20,2.0,5,50,0.004888
A,Youn2026,2,20,2.0,5,51,0.004842
A,V2I-Base,2,20,2.0,5,42,0.004935
A,V2I-Base,2,20,2.0,5,43,0.00481
A,V2I-Base,2,20,2.0,5,44,0.004777
A,V2I-Base,2,20,2.0,5,45,0.004806
A,V2I-Base,2,20,2.0,5,46,0.004762
A,V2I-Base,2,20,2.0,5,47,0.004862
A,V2I-Base,2,20,2.0,5,48,0.004885
A,V2I-Base,2,20,2.0,5,49,0.004802
A,V2I-Base,2,20,2.0,5,50,0.004888
A,V2I-Base,2,20,2.0,5,51,0.004842
A,V2V-Base,2,20,2.0,5,42,0.666792
A,V2V-Base,2,20,2.0,5,43,0.668225
A,V2V-Base,2,20,2.0,5,44,0.669987
A,V2V-Base,2,20,2.0,5,45,0.669257
A,V2V-Base,2,20,2.0,5,46,0.669498
A,V2V-Base,2,20,2.0,5,47,0.669075
A,V2V-Base,2,20,2.0,5,48,0.669251
A,V2V-Base,2,20,2.0,5,49,0.667716
A,V2V-Base,2,20,2.0,5,50,0.668776
A,V2V-Base,2,20,2.0,5,51,0.665842
A,Random-K,2,20,2.0,5,42,0.879929
A,Random-K,2,20,2.0,5,43,0.88009
A,Random-K,2,20,2.0,5,44,0.881571
A,Random-K,2,20,2.0,5,45,0.881447
A,Random-K,2,20,2.0,5,46,0.881011
A,Random-K,2,20,2.0,5,47,0.882376
A,Random-K,2,20,2.0,5,48,0.882326
A,Random-K,2,20,2.0,5,49,0.880826
A,Random-K,2,20,2.0,5,50,0.881586
A,Random-K,2,20,2.0,5,51,0.877888
A,RILP,2,20,3.0,5,42,0.004935
A,RILP,2,20,3.0,5,43,0.00481
A,RILP,2,20,3.0,5,44,0.004777
A,RILP,2,20,3.0,5,45,0.004806
A,RILP,2,20,3.0,5,46,0.004762
A,RILP,2,20,3.0,5,47,0.004862
A,RILP,2,20,3.0,5,48,0.004885
A,RILP,2,20,3.0,5,49,0.004802
A,RILP,2,20,3.0,5,50,0.004888
A,RILP,2,20,3.0,5,51,0.004842
A,RILP-Greedy,2,20,3.0,5,42,0.004935
A,RILP-Greedy,2,20,3.0,5,43,0.00481
A,RILP-Greedy,2,20,3.0,5,44,0.004777
A,RILP-Greedy,2,20,3.0,5,45,0.004806
A,RILP-Greedy,2,20,3.0,5,46,0.004762
A,RILP-Greedy,2,20,3.0,5,47,0.004862
A,RILP-Greedy,2,20,3.0,5,48,0.004885
A,RILP-Greedy,2,20,3.0,5,49,0.004802
A,RILP-Greedy,2,20,3.0,5,50,0.004888
A,RILP-Greedy,2,20,3.0,5,51,0.004842
A,Nam2023b,2,20,3.0,5,42,0.003288
A,Nam2023b,2,20,3.0,5,43,0.003218
A,Nam2023b,2,20,3.0,5,44,0.003171
A,Nam2023b,2,20,3.0,5,45,0.003203
A,Nam2023b,2,20,3.0,5,46,0.003114
A,Nam2023b,2,20,3.0,5,47,0.003199
A,Nam2023b,2,20,3.0,5,48,0.00328
A,Nam2023b,2,20,3.0,5,49,0.003269
A,Nam2023b,2,20,3.0,5,50,0.00329
A,Nam2023b,2,20,3.0,5,51,0.003242
A,Nam2025,2,20,3.0,5,42,0.004935
A,Nam2025,2,20,3.0,5,43,0.00481
A,Nam2025,2,20,3.0,5,44,0.004777
A,Nam2025,2,20,3.0,5,45,0.004806
A,Nam2025,2,20,3.0,5,46,0.004762
A,Nam2025,2,20,3.0,5,47,0.004862
A,Nam2025,2,20,3.0,5,48,0.004885
A,Nam2025,2,20,3.0,5,49,0.004802
A,Nam2025,2,20,3.0,5,50,0.004888
A,Nam2025,2,20,3.0,5,51,0.004842
A,Youn2026,2,20,3.0,5,42,0.004935
A,Youn2026,2,20,3.0,5,43,0.00481
A,Youn2026,2,20,3.0,5,44,0.004777
A,Youn2026,2,20,3.0,5,45,0.004806
A,Youn2026,2,20,3.0,5,46,0.004762
A,Youn2026,2,20,3.0,5,47,0.004862
A,Youn2026,2,20,3.0,5,48,0.004885
A,Youn2026,2,20,3.0,5,49,0.004802
A,Youn2026,2,20,3.0,5,50,0.004888
A,Youn2026,2,20,3.0,5,51,0.004842
A,V2I-Base,2,20,3.0,5,42,0.004935
A,V2I-Base,2,20,3.0,5,43,0.00481
A,V2I-Base,2,20,3.0,5,44,0.004777
A,V2I-Base,2,20,3.0,5,45,0.004806
A,V2I-Base,2,20,3.0,5,46,0.004762
A,V2I-Base,2,20,3.0,5,47,0.004862
A,V2I-Base,2,20,3.0,5,48,0.004885
A,V2I-Base,2,20,3.0,5,49,0.004802
A,V2I-Base,2,20,3.0,5,50,0.004888
A,V2I-Base,2,20,3.0,5,51,0.004842
A,V2V-Base,2,20,3.0,5,42,0.666792
A,V2V-Base,2,20,3.0,5,43,0.668225
A,V2V-Base,2,20,3.0,5,44,0.669987
A,V2V-Base,2,20,3.0,5,45,0.669257
A,V2V-Base,2,20,3.0,5,46,0.669498
A,V2V-Base,2,20,3.0,5,47,0.669075
A,V2V-Base,2,20,3.0,5,48,0.669251
A,V2V-Base,2,20,3.0,5,49,0.667716
A,V2V-Base,2,20,3.0,5,50,0.668776
A,V2V-Base,2,20,3.0,5,51,0.665842
A,Random-K,2,20,3.0,5,42,0.879929
A,Random-K,2,20,3.0,5,43,0.88009
A,Random-K,2,20,3.0,5,44,0.881571
A,Random-K,2,20,3.0,5,45,0.881447
A,Random-K,2,20,3.0,5,46,0.881011
A,Random-K,2,20,3.0,5,47,0.882376
A,Random-K,2,20,3.0,5,48,0.882326
A,Random-K,2,20,3.0,5,49,0.880826
A,Random-K,2,20,3.0,5,50,0.881586
A,Random-K,2,20,3.0,5,51,0.877888
A,RILP,2,30,0.0,5,42,0.004935
A,RILP,2,30,0.0,5,43,0.00481
A,RILP,2,30,0.0,5,44,0.004777
A,RILP,2,30,0.0,5,45,0.004806
A,RILP,2,30,0.0,5,46,0.004762
A,RILP,2,30,0.0,5,47,0.004862
A,RILP,2,30,0.0,5,48,0.004885
A,RILP,2,30,0.0,5,49,0.004802
A,RILP,2,30,0.0,5,50,0.004888
A,RILP,2,30,0.0,5,51,0.004842
A,RILP-Greedy,2,30,0.0,5,42,0.004935
A,RILP-Greedy,2,30,0.0,5,43,0.00481
A,RILP-Greedy,2,30,0.0,5,44,0.004777
A,RILP-Greedy,2,30,0.0,5,45,0.004806
A,RILP-Greedy,2,30,0.0,5,46,0.004762
A,RILP-Greedy,2,30,0.0,5,47,0.004862
A,RILP-Greedy,2,30,0.0,5,48,0.004885
A,RILP-Greedy,2,30,0.0,5,49,0.004802
A,RILP-Greedy,2,30,0.0,5,50,0.004888
A,RILP-Greedy,2,30,0.0,5,51,0.004842
A,Nam2023b,2,30,0.0,5,42,0.003288
A,Nam2023b,2,30,0.0,5,43,0.003218
A,Nam2023b,2,30,0.0,5,44,0.003171
A,Nam2023b,2,30,0.0,5,45,0.003203
A,Nam2023b,2,30,0.0,5,46,0.003114
A,Nam2023b,2,30,0.0,5,47,0.003199
A,Nam2023b,2,30,0.0,5,48,0.00328
A,Nam2023b,2,30,0.0,5,49,0.003269
A,Nam2023b,2,30,0.0,5,50,0.00329
A,Nam2023b,2,30,0.0,5,51,0.003242
A,Nam2025,2,30,0.0,5,42,0.004935
A,Nam2025,2,30,0.0,5,43,0.00481
A,Nam2025,2,30,0.0,5,44,0.004777
A,Nam2025,2,30,0.0,5,45,0.004806
A,Nam2025,2,30,0.0,5,46,0.004762
A,Nam2025,2,30,0.0,5,47,0.004862
A,Nam2025,2,30,0.0,5,48,0.004885
A,Nam2025,2,30,0.0,5,49,0.004802
A,Nam2025,2,30,0.0,5,50,0.004888
A,Nam2025,2,30,0.0,5,51,0.004842
A,Youn2026,2,30,0.0,5,42,0.004935
A,Youn2026,2,30,0.0,5,43,0.00481
A,Youn2026,2,30,0.0,5,44,0.004777
A,Youn2026,2,30,0.0,5,45,0.004806
A,Youn2026,2,30,0.0,5,46,0.004762
A,Youn2026,2,30,0.0,5,47,0.004862
A,Youn2026,2,30,0.0,5,48,0.004885
A,Youn2026,2,30,0.0,5,49,0.004802
A,Youn2026,2,30,0.0,5,50,0.004888
A,Youn2026,2,30,0.0,5,51,0.004842
A,V2I-Base,2,30,0.0,5,42,0.004935
A,V2I-Base,2,30,0.0,5,43,0.00481
A,V2I-Base,2,30,0.0,5,44,0.004777
A,V2I-Base,2,30,0.0,5,45,0.004806
A,V2I-Base,2,30,0.0,5,46,0.004762
A,V2I-Base,2,30,0.0,5,47,0.004862
A,V2I-Base,2,30,0.0,5,48,0.004885
A,V2I-Base,2,30,0.0,5,49,0.004802
A,V2I-Base,2,30,0.0,5,50,0.004888
A,V2I-Base,2,30,0.0,5,51,0.004842
A,V2V-Base,2,30,0.0,5,42,0.666792
A,V2V-Base,2,30,0.0,5,43,0.668225
A,V2V-Base,2,30,0.0,5,44,0.669987
A,V2V-Base,2,30,0.0,5,45,0.669257
A,V2V-Base,2,30,0.0,5,46,0.669498
A,V2V-Base,2,30,0.0,5,47,0.669075
A,V2V-Base,2,30,0.0,5,48,0.669251
A,V2V-Base,2,30,0.0,5,49,0.667716
A,V2V-Base,2,30,0.0,5,50,0.668776
A,V2V-Base,2,30,0.0,5,51,0.665842
A,Random-K,2,30,0.0,5,42,0.879929
A,Random-K,2,30,0.0,5,43,0.88009
A,Random-K,2,30,0.0,5,44,0.881571
A,Random-K,2,30,0.0,5,45,0.881447
A,Random-K,2,30,0.0,5,46,0.881011
A,Random-K,2,30,0.0,5,47,0.882376
A,Random-K,2,30,0.0,5,48,0.882326
A,Random-K,2,30,0.0,5,49,0.880826
A,Random-K,2,30,0.0,5,50,0.881586
A,Random-K,2,30,0.0,5,51,0.877888
A,RILP,2,30,1.0,5,42,0.004935
A,RILP,2,30,1.0,5,43,0.00481
A,RILP,2,30,1.0,5,44,0.004777
A,RILP,2,30,1.0,5,45,0.004806
A,RILP,2,30,1.0,5,46,0.004762
A,RILP,2,30,1.0,5,47,0.004862
A,RILP,2,30,1.0,5,48,0.004885
A,RILP,2,30,1.0,5,49,0.004802
A,RILP,2,30,1.0,5,50,0.004888
A,RILP,2,30,1.0,5,51,0.004842
A,RILP-Greedy,2,30,1.0,5,42,0.004935
A,RILP-Greedy,2,30,1.0,5,43,0.00481
A,RILP-Greedy,2,30,1.0,5,44,0.004777
A,RILP-Greedy,2,30,1.0,5,45,0.004806
A,RILP-Greedy,2,30,1.0,5,46,0.004762
A,RILP-Greedy,2,30,1.0,5,47,0.004862
A,RILP-Greedy,2,30,1.0,5,48,0.004885
A,RILP-Greedy,2,30,1.0,5,49,0.004802
A,RILP-Greedy,2,30,1.0,5,50,0.004888
A,RILP-Greedy,2,30,1.0,5,51,0.004842
A,Nam2023b,2,30,1.0,5,42,0.003288
A,Nam2023b,2,30,1.0,5,43,0.003218
A,Nam2023b,2,30,1.0,5,44,0.003171
A,Nam2023b,2,30,1.0,5,45,0.003203
A,Nam2023b,2,30,1.0,5,46,0.003114
A,Nam2023b,2,30,1.0,5,47,0.003199
A,Nam2023b,2,30,1.0,5,48,0.00328
A,Nam2023b,2,30,1.0,5,49,0.003269
A,Nam2023b,2,30,1.0,5,50,0.00329
A,Nam2023b,2,30,1.0,5,51,0.003242
A,Nam2025,2,30,1.0,5,42,0.004935
A,Nam2025,2,30,1.0,5,43,0.00481
A,Nam2025,2,30,1.0,5,44,0.004777
A,Nam2025,2,30,1.0,5,45,0.004806
A,Nam2025,2,30,1.0,5,46,0.004762
A,Nam2025,2,30,1.0,5,47,0.004862
A,Nam2025,2,30,1.0,5,48,0.004885
A,Nam2025,2,30,1.0,5,49,0.004802
A,Nam2025,2,30,1.0,5,50,0.004888
A,Nam2025,2,30,1.0,5,51,0.004842
A,Youn2026,2,30,1.0,5,42,0.004459
A,Youn2026,2,30,1.0,5,43,0.004371
A,Youn2026,2,30,1.0,5,44,0.0044
A,Youn2026,2,30,1.0,5,45,0.004411
A,Youn2026,2,30,1.0,5,46,0.004449
A,Youn2026,2,30,1.0,5,47,0.004462
A,Youn2026,2,30,1.0,5,48,0.004473
A,Youn2026,2,30,1.0,5,49,0.004411
A,Youn2026,2,30,1.0,5,50,0.004436
A,Youn2026,2,30,1.0,5,51,0.004389
A,V2I-Base,2,30,1.0,5,42,0.004459
A,V2I-Base,2,30,1.0,5,43,0.004371
A,V2I-Base,2,30,1.0,5,44,0.0044
A,V2I-Base,2,30,1.0,5,45,0.004411
A,V2I-Base,2,30,1.0,5,46,0.004449
A,V2I-Base,2,30,1.0,5,47,0.004462
A,V2I-Base,2,30,1.0,5,48,0.004473
A,V2I-Base,2,30,1.0,5,49,0.004411
A,V2I-Base,2,30,1.0,5,50,0.004436
A,V2I-Base,2,30,1.0,5,51,0.004389
A,V2V-Base,2,30,1.0,5,42,0.694772
A,V2V-Base,2,30,1.0,5,43,0.694991
A,V2V-Base,2,30,1.0,5,44,0.694953
A,V2V-Base,2,30,1.0,5,45,0.694875
A,V2V-Base,2,30,1.0,5,46,0.694832
A,V2V-Base,2,30,1.0,5,47,0.695038
A,V2V-Base,2,30,1.0,5,48,0.694992
A,V2V-Base,2,30,1.0,5,49,0.694495
A,V2V-Base,2,30,1.0,5,50,0.694981
A,V2V-Base,2,30,1.0,5,51,0.694862
A,Random-K,2,30,1.0,5,42,0.900211
A,Random-K,2,30,1.0,5,43,0.900548
A,Random-K,2,30,1.0,5,44,0.9004
A,Random-K,2,30,1.0,5,45,0.900464
A,Random-K,2,30,1.0,5,46,0.900329
A,Random-K,2,30,1.0,5,47,0.900617
A,Random-K,2,30,1.0,5,48,0.900382
A,Random-K,2,30,1.0,5,49,0.900403
A,Random-K,2,30,1.0,5,50,0.900392
A,Random-K,2,30,1.0,5,51,0.900267
A,RILP,2,30,2.0,5,42,0.004459
A,RILP,2,30,2.0,5,43,0.004371
A,RILP,2,30,2.0,5,44,0.0044
A,RILP,2,30,2.0,5,45,0.004411
A,RILP,2,30,2.0,5,46,0.004449
A,RILP,2,30,2.0,5,47,0.004462
A,RILP,2,30,2.0,5,48,0.004473
A,RILP,2,30,2.0,5,49,0.004411
A,RILP,2,30,2.0,5,50,0.004436
A,RILP,2,30,2.0,5,51,0.004389
A,RILP-Greedy,2,30,2.0,5,42,0.004459
A,RILP-Greedy,2,30,2.0,5,43,0.004371
A,RILP-Greedy,2,30,2.0,5,44,0.0044
A,RILP-Greedy,2,30,2.0,5,45,0.004411
A,RILP-Greedy,2,30,2.0,5,46,0.004449
A,RILP-Greedy,2,30,2.0,5,47,0.004462
A,RILP-Greedy,2,30,2.0,5,48,0.004473
A,RILP-Greedy,2,30,2.0,5,49,0.004411
A,RILP-Greedy,2,30,2.0,5,50,0.004436
A,RILP-Greedy,2,30,2.0,5,51,0.004389
A,Nam2023b,2,30,2.0,5,42,0.002943
A,Nam2023b,2,30,2.0,5,43,0.002933
A,Nam2023b,2,30,2.0,5,44,0.002928
A,Nam2023b,2,30,2.0,5,45,0.002891
A,Nam2023b,2,30,2.0,5,46,0.002954
A,Nam2023b,2,30,2.0,5,47,0.002957
A,Nam2023b,2,30,2.0,5,48,0.003006
A,Nam2023b,2,30,2.0,5,49,0.002948
A,Nam2023b,2,30,2.0,5,50,0.002913
A,Nam2023b,2,30,2.0,5,51,0.002895
A,Nam2025,2,30,2.0,5,42,0.004459
A,Nam2025,2,30,2.0,5,43,0.004371
A,Nam2025,2,30,2.0,5,44,0.0044
A,Nam2025,2,30,2.0,5,45,0.004411
A,Nam2025,2,30,2.0,5,46,0.004449
A,Nam2025,2,30,2.0,5,47,0.004462
A,Nam2025,2,30,2.0,5,48,0.004473
A,Nam2025,2,30,2.0,5,49,0.004411
A,Nam2025,2,30,2.0,5,50,0.004436
A,Nam2025,2,30,2.0,5,51,0.004389
A,Youn2026,2,30,2.0,5,42,0.004459
A,Youn2026,2,30,2.0,5,43,0.004371
A,Youn2026,2,30,2.0,5,44,0.0044
A,Youn2026,2,30,2.0,5,45,0.004411
A,Youn2026,2,30,2.0,5,46,0.004449
A,Youn2026,2,30,2.0,5,47,0.004462
A,Youn2026,2,30,2.0,5,48,0.004473
A,Youn2026,2,30,2.0,5,49,0.004411
A,Youn2026,2,30,2.0,5,50,0.004436
A,Youn2026,2,30,2.0,5,51,0.004389
A,V2I-Base,2,30,2.0,5,42,0.004459
A,V2I-Base,2,30,2.0,5,43,0.004371
A,V2I-Base,2,30,2.0,5,44,0.0044
A,V2I-Base,2,30,2.0,5,45,0.004411
A,V2I-Base,2,30,2.0,5,46,0.004449
A,V2I-Base,2,30,2.0,5,47,0.004462
A,V2I-Base,2,30,2.0,5,48,0.004473
A,V2I-Base,2,30,2.0,5,49,0.004411
A,V2I-Base,2,30,2.0,5,50,0.004436
A,V2I-Base,2,30,2.0,5,51,0.004389
A,V2V-Base,2,30,2.0,5,42,0.694772
A,V2V-Base,2,30,2.0,5,43,0.694991
A,V2V-Base,2,30,2.0,5,44,0.694953
A,V2V-Base,2,30,2.0,5,45,0.694875
A,V2V-Base,2,30,2.0,5,46,0.694832
A,V2V-Base,2,30,2.0,5,47,0.695038
A,V2V-Base,2,30,2.0,5,48,0.694992
A,V2V-Base,2,30,2.0,5,49,0.694495
A,V2V-Base,2,30,2.0,5,50,0.694981
A,V2V-Base,2,30,2.0,5,51,0.694862
A,Random-K,2,30,2.0,5,42,0.900211
A,Random-K,2,30,2.0,5,43,0.900548
A,Random-K,2,30,2.0,5,44,0.9004
A,Random-K,2,30,2.0,5,45,0.900464
A,Random-K,2,30,2.0,5,46,0.900329
A,Random-K,2,30,2.0,5,47,0.900617
A,Random-K,2,30,2.0,5,48,0.900382
A,Random-K,2,30,2.0,5,49,0.900403
A,Random-K,2,30,2.0,5,50,0.900392
A,Random-K,2,30,2.0,5,51,0.900267
A,RILP,2,30,3.0,5,42,0.004459
A,RILP,2,30,3.0,5,43,0.004371
A,RILP,2,30,3.0,5,44,0.0044
A,RILP,2,30,3.0,5,45,0.004411
A,RILP,2,30,3.0,5,46,0.004449
A,RILP,2,30,3.0,5,47,0.004462
A,RILP,2,30,3.0,5,48,0.004473
A,RILP,2,30,3.0,5,49,0.004411
A,RILP,2,30,3.0,5,50,0.004436
A,RILP,2,30,3.0,5,51,0.004389
A,RILP-Greedy,2,30,3.0,5,42,0.004459
A,RILP-Greedy,2,30,3.0,5,43,0.004371
A,RILP-Greedy,2,30,3.0,5,44,0.0044
A,RILP-Greedy,2,30,3.0,5,45,0.004411
A,RILP-Greedy,2,30,3.0,5,46,0.004449
A,RILP-Greedy,2,30,3.0,5,47,0.004462
A,RILP-Greedy,2,30,3.0,5,48,0.004473
A,RILP-Greedy,2,30,3.0,5,49,0.004411
A,RILP-Greedy,2,30,3.0,5,50,0.004436
A,RILP-Greedy,2,30,3.0,5,51,0.004389
A,Nam2023b,2,30,3.0,5,42,0.002943
A,Nam2023b,2,30,3.0,5,43,0.002933
A,Nam2023b,2,30,3.0,5,44,0.002928
A,Nam2023b,2,30,3.0,5,45,0.002891
A,Nam2023b,2,30,3.0,5,46,0.002954
A,Nam2023b,2,30,3.0,5,47,0.002957
A,Nam2023b,2,30,3.0,5,48,0.003006
A,Nam2023b,2,30,3.0,5,49,0.002948
A,Nam2023b,2,30,3.0,5,50,0.002913
A,Nam2023b,2,30,3.0,5,51,0.002895
A,Nam2025,2,30,3.0,5,42,0.004459
A,Nam2025,2,30,3.0,5,43,0.004371
A,Nam2025,2,30,3.0,5,44,0.0044
A,Nam2025,2,30,3.0,5,45,0.004411
A,Nam2025,2,30,3.0,5,46,0.004449
A,Nam2025,2,30,3.0,5,47,0.004462
A,Nam2025,2,30,3.0,5,48,0.004473
A,Nam2025,2,30,3.0,5,49,0.004411
A,Nam2025,2,30,3.0,5,50,0.004436
A,Nam2025,2,30,3.0,5,51,0.004389
A,Youn2026,2,30,3.0,5,42,0.004459
A,Youn2026,2,30,3.0,5,43,0.004371
A,Youn2026,2,30,3.0,5,44,0.0044
A,Youn2026,2,30,3.0,5,45,0.004411
A,Youn2026,2,30,3.0,5,46,0.004449
A,Youn2026,2,30,3.0,5,47,0.004462
A,Youn2026,2,30,3.0,5,48,0.004473
A,Youn2026,2,30,3.0,5,49,0.004411
A,Youn2026,2,30,3.0,5,50,0.004436
A,Youn2026,2,30,3.0,5,51,0.004389
A,V2I-Base,2,30,3.0,5,42,0.004459
A,V2I-Base,2,30,3.0,5,43,0.004371
A,V2I-Base,2,30,3.0,5,44,0.0044
A,V2I-Base,2,30,3.0,5,45,0.004411
A,V2I-Base,2,30,3.0,5,46,0.004449
A,V2I-Base,2,30,3.0,5,47,0.004462
A,V2I-Base,2,30,3.0,5,48,0.004473
A,V2I-Base,2,30,3.0,5,49,0.004411
A,V2I-Base,2,30,3.0,5,50,0.004436
A,V2I-Base,2,30,3.0,5,51,0.004389
A,V2V-Base,2,30,3.0,5,42,0.694772
A,V2V-Base,2,30,3.0,5,43,0.694991
A,V2V-Base,2,30,3.0,5,44,0.694953
A,V2V-Base,2,30,3.0,5,45,0.694875
A,V2V-Base,2,30,3.0,5,46,0.694832
A,V2V-Base,2,30,3.0,5,47,0.695038
A,V2V-Base,2,30,3.0,5,48,0.694992
A,V2V-Base,2,30,3.0,5,49,0.694495
A,V2V-Base,2,30,3.0,5,50,0.694981
A,V2V-Base,2,30,3.0,5,51,0.694862
A,Random-K,2,30,3.0,5,42,0.900211
A,Random-K,2,30,3.0,5,43,0.900548
A,Random-K,2,30,3.0,5,44,0.9004
A,Random-K,2,30,3.0,5,45,0.900464
A,Random-K,2,30,3.0,5,46,0.900329
A,Random-K,2,30,3.0,5,47,0.900617
A,Random-K,2,30,3.0,5,48,0.900382
A,Random-K,2,30,3.0,5,49,0.900403
A,Random-K,2,30,3.0,5,50,0.900392
A,Random-K,2,30,3.0,5,51,0.900267
A,RILP,3,0,0.0,5,42,0.004459
A,RILP,3,0,0.0,5,43,0.004371
A,RILP,3,0,0.0,5,44,0.0044
A,RILP,3,0,0.0,5,45,0.004411
A,RILP,3,0,0.0,5,46,0.004449
A,RILP,3,0,0.0,5,47,0.004462
A,RILP,3,0,0.0,5,48,0.004473
A,RILP,3,0,0.0,5,49,0.004411
A,RILP,3,0,0.0,5,50,0.004436
A,RILP,3,0,0.0,5,51,0.004389
A,RILP-Greedy,3,0,0.0,5,42,0.004459
A,RILP-Greedy,3,0,0.0,5,43,0.004371
A,RILP-Greedy,3,0,0.0,5,44,0.0044
A,RILP-Greedy,3,0,0.0,5,45,0.004411
A,RILP-Greedy,3,0,0.0,5,46,0.004449
A,RILP-Greedy,3,0,0.0,5,47,0.004462
A,RILP-Greedy,3,0,0.0,5,48,0.004473
A,RILP-Greedy,3,0,0.0,5,49,0.004411
A,RILP-Greedy,3,0,0.0,5,50,0.004436
A,RILP-Greedy,3,0,0.0,5,51,0.004389
A,Nam2023b,3,0,0.0,5,42,0.002943
A,Nam2023b,3,0,0.0,5,43,0.002933
A,Nam2023b,3,0,0.0,5,44,0.002928
A,Nam2023b,3,0,0.0,5,45,0.002891
A,Nam2023b,3,0,0.0,5,46,0.002954
A,Nam2023b,3,0,0.0,5,47,0.002957
A,Nam2023b,3,0,0.0,5,48,0.003006
A,Nam2023b,3,0,0.0,5,49,0.002948
A,Nam2023b,3,0,0.0,5,50,0.002913
A,Nam2023b,3,0,0.0,5,51,0.002895
A,Nam2025,3,0,0.0,5,42,0.004459
A,Nam2025,3,0,0.0,5,43,0.004371
A,Nam2025,3,0,0.0,5,44,0.0044
A,Nam2025,3,0,0.0,5,45,0.004411
A,Nam2025,3,0,0.0,5,46,0.004449
A,Nam2025,3,0,0.0,5,47,0.004462
A,Nam2025,3,0,0.0,5,48,0.004473
A,Nam2025,3,0,0.0,5,49,0.004411
A,Nam2025,3,0,0.0,5,50,0.004436
A,Nam2025,3,0,0.0,5,51,0.004389
A,Youn2026,3,0,0.0,5,42,0.004459
A,Youn2026,3,0,0.0,5,43,0.004371
A,Youn2026,3,0,0.0,5,44,0.0044
A,Youn2026,3,0,0.0,5,45,0.004411
A,Youn2026,3,0,0.0,5,46,0.004449
A,Youn2026,3,0,0.0,5,47,0.004462
A,Youn2026,3,0,0.0,5,48,0.004473
A,Youn2026,3,0,0.0,5,49,0.004411
A,Youn2026,3,0,0.0,5,50,0.004436
A,Youn2026,3,0,0.0,5,51,0.004389
A,V2I-Base,3,0,0.0,5,42,0.004459
A,V2I-Base,3,0,0.0,5,43,0.004371
A,V2I-Base,3,0,0.0,5,44,0.0044
A,V2I-Base,3,0,0.0,5,45,0.004411
A,V2I-Base,3,0,0.0,5,46,0.004449
A,V2I-Base,3,0,0.0,5,47,0.004462
A,V2I-Base,3,0,0.0,5,48,0.004473
A,V2I-Base,3,0,0.0,5,49,0.004411
A,V2I-Base,3,0,0.0,5,50,0.004436
A,V2I-Base,3,0,0.0,5,51,0.004389
A,V2V-Base,3,0,0.0,5,42,0.694772
A,V2V-Base,3,0,0.0,5,43,0.694991
A,V2V-Base,3,0,0.0,5,44,0.694953
A,V2V-Base,3,0,0.0,5,45,0.694875
A,V2V-Base,3,0,0.0,5,46,0.694832
A,V2V-Base,3,0,0.0,5,47,0.695038
A,V2V-Base,3,0,0.0,5,48,0.694992
A,V2V-Base,3,0,0.0,5,49,0.694495
A,V2V-Base,3,0,0.0,5,50,0.694981
A,V2V-Base,3,0,0.0,5,51,0.694862
A,Random-K,3,0,0.0,5,42,0.900211
A,Random-K,3,0,0.0,5,43,0.900548
A,Random-K,3,0,0.0,5,44,0.9004
A,Random-K,3,0,0.0,5,45,0.900464
A,Random-K,3,0,0.0,5,46,0.900329
A,Random-K,3,0,0.0,5,47,0.900617
A,Random-K,3,0,0.0,5,48,0.900382
A,Random-K,3,0,0.0,5,49,0.900403
A,Random-K,3,0,0.0,5,50,0.900392
A,Random-K,3,0,0.0,5,51,0.900267
A,RILP,3,0,1.0,5,42,0.004459
A,RILP,3,0,1.0,5,43,0.004371
A,RILP,3,0,1.0,5,44,0.0044
A,RILP,3,0,1.0,5,45,0.004411
